PosRank,Rank,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
61,386,Weslye Saunders,PIT,TE,22,16,6,0,0,0,0,0,0,8,4,29,7.25,0,0,0,0,0,0,0,0,29,1,12.9
145,387,Cecil Shorts,JAX,WR,24,10,0,0,0,0,0,0,0,12,2,30,15,0,0,0,0,0,0,0,0,30,1,11
62,388,Luke Stocker,TAM,TE,23,14,9,0,0,0,0,0,0,17,12,92,7.67,0,0,0,0,0,0,0,0,92,0,21.2
146,389,Eric Weems,ATL,WR,26,16,2,0,0,0,0,0,0,14,11,90,8.18,0,0,0,0,0,0,0,0,90,0,20
63,390,John Gilmore,NOR,TE,32,14,4,0,0,0,0,0,0,6,3,20,6.67,0,0,0,0,0,0,0,0,20,1,11
126,391,Michael Hoomanawanui,STL,RB,23,8,8,0,0,0,0,0,0,13,7,83,11.86,0,0,0,0,0,0,0,0,83,0,15.3
127,392,Henry Hynoski,NYG,RB,23,11,4,0,0,0,0,0,0,16,12,83,6.92,0,0,0,0,0,0,0,0,83,0,20.3
147,393,Ruvell Martin,BUF,WR,29,14,0,0,0,0,0,0,0,16,7,82,11.71,0,0,0,0,0,0,0,0,82,0,15.2
64,394,Cameron Morrah,SEA,TE,24,9,4,0,0,0,0,1,1,13,6,74,12.33,0,0,0,0,0,1,0,1,74,0,13.5
128,395,Anthony Sherman,ARI,RB,23,15,7,0,0,0,0,1,3,9,8,72,9,0,0,0,0,0,3,0,1,72,0,15.5
65,396,Billy Bajema,STL,TE,29,16,12,0,0,0,0,0,0,14,9,71,7.89,0,0,0,0,0,0,0,0,71,0,16.1
148,397,Brandon Banks,WAS,WR,24,16,0,1,1,49,0,1,1,1,1,10,10,7,0,49,1,1,1,0,1,10,0,8.06
129,398,Rock Cartwright,OAK,RB,32,15,0,0,0,0,0,4,45,6,4,24,6,0,0,0,0,0,45,0,4,24,0,10.9
66,399,Chris Cooley,WAS,TE,29,5,5,0,0,0,0,2,3,13,8,65,8.13,0,0,0,0,0,3,0,2,65,0,14.8
149,400,Lee Evans,BAL,WR,30,9,2,0,0,0,0,0,0,26,4,74,18.5,0,0,0,0,0,0,0,0,74,0,11.4
130,401,Ahmard Hall,TEN,RB,32,12,7,0,0,0,0,6,24,14,9,46,5.11,1,1,0,0,0,24,0,6,46,0,14
131,402,DuJuan Harris,JAX,RB,23,5,0,0,0,0,0,9,42,2,1,4,4,0,0,0,0,0,42,0,9,4,0,5.6
56,403,Richard Bartel,ARI,QB,28,2,0,10,22,86,1,1,9,0,0,0,0,0,0,86,1,22,9,0,1,0,0,6.34
57,404,Charlie Batch,PIT,QB,37,4,1,15,24,208,1,3,-2,0,0,0,0,0,0,208,0,24,-2,0,3,0,0,6.12
67,405,Colin Cloherty,JAX,TE,24,4,1,0,0,0,0,0,0,8,4,57,14.25,0,0,0,0,0,0,0,0,57,0,9.7
150,406,Rashied Davis,DET,WR,32,11,0,0,0,0,0,0,0,5,4,63,15.75,0,0,0,0,0,0,0,0,63,0,10.3
58,407,Bruce Gradkowski,CIN,QB,28,2,0,8,18,109,1,3,1,0,0,0,0,0,0,109,1,18,1,0,3,0,0,6.46
59,408,Matt Leinart,HOU,QB,28,2,1,10,13,57,0,1,-1,0,0,0,0,0,0,57,1,13,-1,0,1,0,0,6.18
60,409,Luke McCown,JAX,QB,30,4,2,30,56,296,4,7,23,0,0,0,0,2,1,296,0,56,23,0,7,0,0,4.14
132,410,Brit Miller,STL,RB,25,12,1,0,0,0,0,5,14,3,3,41,13.67,0,0,0,0,0,14,0,5,41,0,8.5
68,411,Matthew Mulligan,NYJ,TE,26,16,9,0,0,0,0,0,0,9,5,58,11.6,0,0,0,0,0,0,0,0,58,0,10.8
69,412,Ryan Taylor,GNB,TE,24,15,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,1,7.4
133,413,Armando Allen,CHI,RB,22,2,0,0,0,0,0,15,48,1,0,0,0,0,0,0,0,0,48,0,15,0,0,4.8
151,414,Danny Amendola,STL,WR,26,1,1,0,0,0,0,0,0,6,5,45,9,1,0,0,0,0,0,0,0,45,0,9.5
152,415,Deon Butler,SEA,WR,25,5,0,0,0,0,0,0,0,7,6,51,8.5,0,0,0,0,0,0,0,0,51,0,11.1
153,416,Tyler Clutts,CHI,WR,27,16,8,0,0,0,0,0,0,10,8,48,6,1,0,0,0,0,0,0,0,48,0,12.8
70,417,Brody Eldridge,IND,TE,24,13,8,0,0,0,0,0,0,10,9,45,5,0,1,0,0,0,0,0,0,45,0,11.5
134,418,Jerome Felton,2TM,RB,25,14,3,0,0,0,0,3,10,7,4,40,10,0,0,0,0,0,10,0,3,40,0,9
135,419,Stefan Logan,DET,RB,30,16,1,0,0,0,0,9,32,1,1,19,19,6,2,0,0,0,32,0,9,19,0,2.1
136,420,Erik Lorig,TAM,RB,25,16,7,0,0,0,0,0,0,9,6,53,8.83,0,0,0,0,0,0,0,0,53,0,11.3
71,421,Jake O'Connell,KAN,TE,26,8,4,0,0,0,0,0,0,12,7,52,7.43,0,0,0,0,0,0,0,0,52,0,12.2
72,422,Zach Potter,JAX,TE,25,15,7,0,0,0,0,0,0,7,5,50,10,0,0,0,0,0,0,0,0,50,0,10
61,423,Chris Redman,ATL,QB,34,5,0,18,28,188,1,5,-6,0,0,0,0,0,0,188,0,28,-6,0,5,0,0,4.92
154,424,Matthew Slater,NWE,WR,26,16,3,0,0,0,0,0,0,3,1,46,46,1,1,0,0,0,0,0,0,46,0,3.6
155,425,Sammie Stroughter,TAM,WR,25,6,0,0,0,0,0,0,0,7,4,52,13,1,1,0,0,0,0,0,0,52,0,7.2
156,426,LaQuan Williams,BAL,WR,23,12,0,0,0,0,0,0,0,12,4,46,11.5,2,0,0,0,0,0,0,0,46,0,8.6
62,427,Kyle Boller,OAK,QB,30,2,1,15,28,161,3,9,38,0,0,0,0,3,0,161,0,28,38,0,9,0,0,4.24
157,428,Stephen Burton,MIN,WR,22,3,0,0,0,0,0,0,0,3,2,38,19,0,0,0,0,0,0,0,0,38,0,5.8
73,429,Mike Caussin,BUF,TE,24,6,2,0,0,0,0,0,0,6,5,41,8.2,0,0,0,0,0,0,0,0,41,0,9.1
74,430,Jeff Cumberland,NYJ,TE,24,3,0,0,0,0,0,0,0,5,2,35,17.5,0,0,0,0,0,0,0,0,35,0,5.5
158,431,Julian Edelman,NWE,WR,25,13,0,0,0,0,0,4,8,9,4,34,8.5,3,0,0,0,0,8,0,4,34,0,8.2
137,432,Tony Fiammetta,DAL,RB,25,10,6,0,0,0,0,4,4,5,3,39,13,0,0,0,0,0,4,0,4,39,0,7.3
138,433,Jerome Harrison,DET,RB,28,4,0,0,0,0,0,14,41,2,1,3,3,0,0,0,0,0,41,0,14,3,0,5.4
75,434,Will Heller,DET,TE,30,16,7,0,0,0,0,0,0,12,6,42,7,0,0,0,0,0,0,0,0,42,0,10.2
139,435,Owen Marecic,CLE,RB,23,14,4,0,0,0,0,4,8,7,5,31,6.2,1,0,0,0,0,8,0,4,31,0,8.9
140,436,Jerious Norwood,STL,RB,28,9,0,0,1,0,1,24,61,1,0,0,0,0,0,0,0,1,61,0,24,0,0,4.1
159,437,Kassim Osgood,JAX,WR,31,12,2,0,0,0,0,0,0,11,5,42,8.4,0,0,0,0,0,0,0,0,42,0,9.2
141,438,Montell Owens,JAX,RB,27,13,0,0,0,0,0,10,39,3,2,2,1,0,0,0,0,0,39,0,10,2,0,6.1
76,439,Zack Pianalto,TAM,TE,22,13,0,0,0,0,0,0,0,5,4,40,10,0,0,0,0,0,0,0,0,40,0,8
160,440,Taylor Price,2TM,WR,24,5,0,0,0,0,0,0,0,4,2,39,19.5,0,0,0,0,0,0,0,0,39,0,5.9
77,441,Andrew Quarless,GNB,TE,23,10,2,0,0,0,0,0,0,4,3,36,12,0,0,0,0,0,0,0,0,36,0,6.6
161,442,DeMarco Sampson,ARI,WR,26,12,0,0,0,0,0,0,0,8,3,36,12,0,0,0,0,0,0,0,0,36,0,6.6
142,443,Owen Schmitt,PHI,RB,26,16,5,0,0,0,0,4,6,7,3,32,10.67,0,0,0,0,0,6,0,4,32,0,6.8
162,444,Chansi Stuckey,ARI,WR,28,9,0,0,0,0,0,0,0,8,4,39,9.75,1,1,0,0,0,0,0,0,39,0,5.9
163,445,Devin Thomas,NYG,WR,25,16,0,0,0,0,0,0,0,3,3,37,12.33,0,0,0,0,0,0,0,0,37,0,6.7
143,446,Johnny White,BUF,RB,23,12,0,0,0,0,0,12,38,4,1,-3,-3,0,0,0,0,0,38,0,12,-3,0,4.5
164,447,Adrian Arrington,NOR,WR,26,4,0,0,0,0,0,0,0,3,2,31,15.5,0,0,0,0,0,0,0,0,31,0,5.1
78,448,Anthony Becht,KAN,TE,34,9,5,0,0,0,0,0,0,4,3,26,8.67,0,0,0,0,0,0,0,0,26,0,5.6
79,449,Kevin Brock,BUF,TE,25,2,0,0,0,0,0,0,0,2,2,27,13.5,0,0,0,0,0,0,0,0,27,0,4.7
80,450,Jordan Cameron,CLE,TE,23,8,2,0,0,0,0,0,0,13,6,33,5.5,0,0,0,0,0,0,0,0,33,0,9.3
165,451,Mark Clayton,STL,WR,29,2,1,0,0,0,0,0,0,4,3,26,8.67,0,0,0,0,0,0,0,0,26,0,5.6
81,452,Jim Dray,ARI,TE,25,10,0,0,0,0,0,0,0,5,2,25,12.5,0,0,0,0,0,0,0,0,25,0,4.5
166,453,Kris Durham,SEA,WR,23,3,0,0,0,0,0,0,0,4,3,30,10,0,0,0,0,0,0,0,0,30,0,6
144,454,Quinn Johnson,TEN,RB,25,4,1,0,0,0,0,0,0,3,3,30,10,0,0,0,0,0,0,0,0,30,0,6
63,455,Jon Kitna,DAL,QB,39,3,0,6,10,87,2,3,-2,0,0,0,0,0,0,87,1,10,-2,0,3,0,0,3.28
64,456,J.P. Losman,MIA,QB,30,2,0,6,10,60,0,2,1,0,0,0,0,1,0,60,0,10,1,0,2,0,0,2.5
167,457,Marc Mariani,TEN,WR,24,16,0,0,0,0,0,1,4,12,5,24,4.8,1,0,0,0,0,4,0,1,24,0,7.8
168,458,Carlton Mitchell,CLE,WR,23,11,0,0,0,0,0,0,0,4,3,31,10.33,0,0,0,0,0,0,0,0,31,0,6.1
169,459,Niles Paul,WAS,WR,22,13,2,0,0,0,0,1,7,5,2,25,12.5,0,0,0,0,0,7,0,1,25,0,5.2
145,460,Bilal Powell,NYJ,RB,23,2,0,0,0,0,0,13,21,1,1,7,7,1,0,0,0,0,21,0,13,7,0,3.8
170,461,Brian Robiskie,CLE,WR,24,6,2,0,0,0,0,0,0,9,3,25,8.33,0,0,0,0,0,0,0,0,25,0,5.5
146,462,Da'Rel Scott,NYG,RB,23,11,0,0,0,0,0,5,16,2,2,13,6.5,1,1,0,0,0,16,0,5,13,0,2.9
82,463,Kory Sperry,SDG,TE,26,16,4,0,0,0,0,0,0,5,1,32,32,0,0,0,0,0,0,0,0,32,0,4.2
147,464,Manase Tonga,OAK,RB,27,11,3,0,0,0,0,1,12,4,3,18,6,0,0,0,0,0,12,0,1,18,0,6
171,465,Tiquan Underwood,NWE,WR,24,6,0,0,0,0,0,0,0,6,3,30,10,0,0,0,0,0,0,0,0,30,0,6
148,466,Lawrence Vickers,HOU,RB,28,14,1,0,0,0,0,1,0,8,4,29,7.25,0,0,0,0,0,0,0,1,29,0,6.9
172,467,Bryan Walters,SDG,WR,24,4,0,0,0,0,0,0,0,4,3,27,9,0,0,0,0,0,0,0,0,27,0,5.7
173,468,Ryan Whalen,CIN,WR,22,4,0,0,0,0,0,0,0,5,4,27,6.75,0,0,0,0,0,0,0,0,27,0,6.7
149,469,Brock Bolen,JAX,RB,26,13,0,0,0,0,0,2,14,5,2,6,3,0,0,0,0,0,14,0,2,6,0,4
150,470,Thomas Clayton,CLE,RB,27,3,0,0,0,0,0,8,12,1,1,3,3,0,0,0,0,0,12,0,8,3,0,2.5
174,471,Clyde Gates,MIA,WR,25,15,0,0,0,0,0,1,4,0,2,19,9.5,0,0,0,0,0,4,0,1,19,0,4.3
83,472,Garrett Graham,HOU,TE,25,7,0,0,0,0,0,0,0,2,1,24,24,0,0,0,0,0,0,0,0,24,0,3.4
151,473,Alex Green,GNB,RB,23,4,0,0,0,0,0,3,11,1,1,6,6,0,0,0,0,0,11,0,3,6,0,2.7
84,474,Virgil Green,DEN,TE,23,15,3,0,0,0,0,0,0,5,3,24,8,0,0,0,0,0,0,0,0,24,0,5.4
175,475,Roscoe Parrish,BUF,WR,29,2,2,0,0,0,0,0,0,4,1,16,16,0,0,0,0,0,0,0,0,16,0,2.6
85,476,Justin Peelle,SFO,TE,32,14,2,0,0,0,0,0,0,4,1,19,19,0,0,0,0,0,0,0,0,19,0,2.9
152,477,Cedric Peerman,CIN,RB,25,15,0,0,0,0,0,3,15,1,0,0,0,0,0,0,0,0,15,0,3,0,0,1.5
153,478,Chris Pressley,CIN,RB,25,15,10,0,0,0,0,0,0,5,3,19,6.33,0,0,0,0,0,0,0,0,19,0,4.9
176,479,David Reed,BAL,WR,24,11,0,0,0,0,0,1,16,2,0,0,0,3,2,0,0,0,16,0,1,0,0,-2.4
154,480,Mike Sellers,WAS,RB,36,12,0,0,0,0,0,0,0,2,1,15,15,0,0,0,0,0,0,0,0,15,0,2.5
177,481,Brett Swain,SFO,WR,26,5,1,0,0,0,0,0,0,7,2,15,7.5,0,0,0,0,0,0,0,0,15,0,3.5
86,482,David Thomas,NOR,TE,28,5,2,0,0,0,0,0,0,9,5,16,3.2,0,0,0,0,0,0,0,0,16,0,6.6
155,483,Josh Vaughan,CAR,RB,25,7,0,0,0,0,0,7,24,0,0,0,0,0,0,0,0,0,24,0,7,0,0,2.4
156,484,Eddie Williams,2TM,RB,24,6,0,0,0,0,0,2,2,1,1,17,17,0,0,0,0,0,2,0,2,17,0,2.9
157,485,Anthony Allen,BAL,RB,23,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0.8
178,486,Emmanuel Arceneaux,MIN,WR,24,3,0,0,0,0,0,0,0,2,1,10,10,0,0,0,0,0,0,0,0,10,0,2
87,487,David Ausberry,OAK,TE,24,12,0,0,0,0,0,1,-2,2,2,14,7,0,0,0,0,0,-2,0,1,14,0,3.2
158,488,Allen Bradford,TAM,RB,23,1,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,13,0,5,0,0,1.3
159,489,Aaron Brown,DET,RB,26,1,0,0,0,0,0,1,0,1,1,9,9,0,0,0,0,0,0,0,1,9,0,1.9
65,490,Mark Brunell,NYJ,QB,41,16,0,1,3,27,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,1.08
160,491,Shaun Chapas,DAL,RB,23,3,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,9,0,1.9
88,492,Mike Cox,ATL,TE,26,9,5,0,0,0,0,0,0,3,2,8,4,1,0,0,0,0,0,0,0,8,0,2.8
66,493,Chase Daniel,NOR,QB,25,16,0,4,5,29,0,3,-3,0,0,0,0,0,0,29,0,5,-3,0,3,0,0,0.86
161,494,Ryan D'Imperio,MIN,RB,24,12,1,0,0,0,0,0,0,6,2,7,3.5,0,0,0,0,0,0,0,0,7,0,2.7
179,495,Armanti Edwards,CAR,WR,23,16,0,1,1,11,0,1,5,0,0,0,0,0,0,11,0,1,5,0,1,0,0,0.94
89,496,Anthony Hill,IND,TE,26,7,2,0,0,0,0,0,0,3,2,10,5,0,0,0,0,0,0,0,0,10,0,3
67,497,Shaun Hill,DET,QB,31,2,0,2,3,33,0,1,-1,0,0,0,0,0,0,33,0,3,-1,0,1,0,0,1.22
180,498,Jeremy Horne,KAN,WR,25,9,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0.5
68,499,Brian Hoyer,NWE,QB,26,3,0,1,1,22,0,4,-3,0,0,0,0,0,0,22,0,1,-3,0,4,0,0,0.58
69,500,Colin Kaepernick,SFO,QB,24,3,0,3,5,35,0,2,-2,0,0,0,0,0,0,35,0,5,-2,0,2,0,0,1.2
90,501,Reggie Kelly,ATL,TE,34,16,2,0,0,0,0,0,0,2,1,7,7,0,0,0,0,0,0,0,0,7,0,1.7
162,502,Ryan Mahaffey,IND,RB,24,5,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,5,0,1.5
181,503,Jeron Mastrud,MIA,WR,24,14,3,0,0,0,0,0,0,2,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
163,504,Reagan Maui'a,ARI,RB,27,3,3,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0,0,0,12,0,2.2
182,505,Nick Miller,2TM,WR,24,8,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
91,506,Allen Reisner,MIN,TE,23,6,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,5,0,1.5
183,507,Jordan Shipley,CIN,WR,26,2,0,0,0,0,0,0,0,5,4,14,3.5,1,0,0,0,0,0,0,0,14,0,5.4
92,508,Lee Smith,BUF,TE,24,10,3,0,0,0,0,0,0,4,4,11,2.75,0,0,0,0,0,0,0,0,11,0,5.1
184,509,Micheal Spurlock,TAM,WR,28,12,0,0,1,0,0,0,0,6,2,13,6.5,0,0,0,0,1,0,0,0,13,0,3.3
185,510,Brandon Stokley,NYG,WR,35,2,0,0,0,0,0,0,0,3,1,7,7,0,0,0,0,0,0,0,0,7,0,1.7
186,511,Maurice Stovall,DET,WR,26,15,0,0,0,0,0,0,0,3,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
70,512,Tyrod Taylor,BAL,QB,22,3,0,1,1,18,0,1,2,0,0,0,0,0,0,18,0,1,2,0,1,0,0,0.92
93,513,Julius Thomas,DEN,TE,23,5,1,0,0,0,0,0,0,7,1,5,5,0,0,0,0,0,0,0,0,5,0,1.5
164,514,Chauncey Washington,DAL,RB,26,2,0,0,0,0,0,1,-1,3,2,13,6.5,0,0,0,0,0,-1,0,1,13,0,3.2
94,515,D.J. Williams,GNB,TE,23,13,0,0,0,0,0,0,0,4,2,13,6.5,0,0,0,0,0,0,0,0,13,0,3.3
187,516,George Wilson,BUF,WR,30,13,13,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0.6
3,517,Darvin Adams,CAR,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,518,Kamar Aiken,BUF,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,519,Seyi Ajirotutu,CAR,WR,24,14,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
71,520,Derek Anderson,CAR,QB,28,2,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,-2,0,2,0,0,-0.2
5,521,Arnaz Battle,PIT,0,31,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,522,Tom Brandstater,STL,QB,27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6,523,Eldra Buckley,DET,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,524,Dominique Byrd,2TM,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,525,Rudy Carpenter,TAM,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,526,Michael Clayton,NYG,0,29,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,527,Kevin Cone,ATL,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,528,Dominique Curry,STL,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,529,Tandon Doss,BAL,0,22,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,530,Shaun Draughn,KAN,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,531,Darren Evans,IND,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,532,Collin Franklin,TAM,0,23,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,533,Anthony Gonzalez,IND,0,27,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,534,Mike Goodson,CAR,RB,24,4,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
17,535,Richard Goodman,SDG,0,24,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,536,Richard Gordon,OAK,RB,24,14,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,2,0,1.2
18,537,Chris Gronkowski,IND,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,538,Dan Gronkowski,2TM,0,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,539,Clark Harris,CIN,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,540,Ben Hartsock,CAR,0,31,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,541,Joe Hastings,SFO,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,542,Michael Higgins,NOR,TE,24,2,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
23,543,Brian Jennings,SFO,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,544,Jerrel Jernigan,NYG,0,22,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,545,Jaymar Johnson,ARI,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,546,Larry Johnson,MIA,RB,32,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.2
73,547,Mike Kafka,PHI,QB,24,4,0,11,16,107,2,3,0,0,0,0,0,0,0,107,0,16,0,0,3,0,0,0.28
96,548,Jim Kleinsasser,MIN,TE,34,16,11,0,0,0,0,0,0,6,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
26,549,Max Komar,CHI,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,550,Jameson Konz,SEA,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,551,Mike Leach,ARI,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,552,Elbert Mack,TAM,0,25,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,553,Jeff Maehl,HOU,0,22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,554,Steve Maneri,KAN,TE,23,6,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1.1
31,555,David Martin,BUF,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,556,Corey McIntyre,BUF,RB,32,16,1,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
32,557,Mike McNeill,IND,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,558,Richard Medlin,MIA,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,559,Kerry Meier,ATL,0,25,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,560,Marlon Moore,MIA,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,561,Rob Myers,WAS,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,562,Jamar Newsome,JAX,0,24,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,563,Moran Norris,SFO,0,33,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,564,Fendi Onobun,JAX,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,565,Lousaka Polite,NWE,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,566,Julius Pruitt,MIA,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,567,Terrelle Pryor,OAK,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,568,Richard Quinn,WAS,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,569,Courtney Roby,NOR,0,28,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,570,Martin Rucker,2TM,0,26,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,571,Antone Smith,ATL,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,572,Armond Smith,CLE,RB,25,3,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0.2
47,573,Justin Snow,IND,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,574,Nate Solder,NWE,0,23,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,575,Stephen Spach,STL,TE,29,10,1,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,2,0,2.2
49,576,Brandon Tate,CIN,0,24,16,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,-4
74,577,Tyler Thigpen,BUF,QB,27,3,0,3,8,25,1,1,8,0,0,0,0,0,0,25,0,8,8,0,1,0,0,-0.2
50,578,Jordan Todman,SDG,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,579,Roberto Wallace,MIA,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,580,Stephen Williams,ARI,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,581,Kris Wilson,BAL,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,582,Will Yeatman,MIA,0,23,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,583,Joe Zelenka,ATL,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,584,Billy Volek,SDG,QB,35,2,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,-5,0,5,0,0,-0.5
