PosRank,Rank,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
72,386,Alan Cross,TAM,TE,23,14,0,0,0,0,0,0,0,10,6,38,6.33,0,0,0,0,0,0,0,0,38,1,15.8
51,387,Shaun Hill,MIN,QB,36,3,1,19,35,242,0,5,5,0,0,0,0,0,0,242,0,35,5,0,5,0,0,10.18
153,388,David Johnson,PIT,WR,29,16,5,0,0,0,0,0,0,11,7,80,11.43,0,0,0,0,0,0,0,0,80,0,15
114,389,Darren McFadden,DAL,RB,29,3,2,0,0,0,0,24,87,5,3,17,5.67,0,0,0,0,0,87,0,24,17,0,13.4
73,390,Joshua Perkins,ATL,TE,23,8,1,0,0,0,0,0,0,5,3,42,14,0,0,0,0,0,0,0,0,42,1,13.2
154,391,Jeremy Ross,2TM,WR,28,6,1,0,0,0,0,0,0,4,4,37,9.25,0,0,0,0,0,0,0,0,37,1,13.7
115,392,Antone Smith,TAM,RB,31,3,0,0,0,0,0,10,47,9,6,77,12.83,2,1,0,0,0,47,0,10,77,0,16.4
155,393,James Wright,CIN,WR,25,13,2,0,0,0,0,2,-6,19,13,106,8.15,0,0,0,0,0,-6,0,2,106,0,23
116,394,George Atkinson,CLE,RB,24,16,0,0,0,0,0,7,34,0,0,0,0,1,0,0,0,0,34,1,7,0,0,9.4
74,395,Blake Bell,SFO,TE,25,13,0,0,0,0,0,0,0,9,4,85,21.25,0,0,0,0,0,0,0,0,85,0,12.5
156,396,Leonte Carroo,MIA,WR,22,14,2,0,0,0,0,0,0,6,3,29,9.67,0,0,0,0,0,0,0,0,29,1,11.9
157,397,Pharoh Cooper,LAR,WR,21,10,3,0,1,0,1,0,0,20,14,106,7.57,0,0,0,0,1,0,0,0,106,0,22.6
75,398,Gavin Escobar,DAL,TE,25,16,1,0,0,0,0,0,0,7,4,30,7.5,0,0,0,0,0,0,0,0,30,1,13
52,399,Mike Glennon,TAM,QB,27,2,0,10,11,75,0,0,0,0,0,0,0,0,0,75,1,11,0,0,0,0,0,7
158,400,Tyler Kroft,CIN,WR,24,14,11,0,0,0,0,0,0,12,10,92,9.2,0,0,0,0,0,0,0,0,92,0,19.2
159,401,Tommylee Lewis,NOR,WR,24,12,1,0,0,0,0,3,11,11,7,76,10.86,2,0,0,0,0,11,0,3,76,0,15.7
117,402,Marcel Reece,SEA,RB,31,4,0,0,0,0,0,2,0,5,5,73,14.6,0,0,0,0,0,0,0,2,73,0,12.3
53,403,Drew Stanton,ARI,QB,32,5,1,19,48,192,3,3,-3,0,0,0,0,0,0,192,2,48,-3,0,3,0,0,9.38
118,404,Juwan Thompson,DEN,RB,24,8,1,0,0,0,0,8,26,1,0,0,0,0,0,0,0,0,26,1,8,0,0,8.6
54,405,Scott Tolzien,IND,QB,29,3,1,23,37,216,2,6,3,0,0,0,0,1,0,216,1,37,3,0,6,0,0,8.94
119,406,Fitzgerald Toussaint,PIT,RB,26,16,0,0,0,0,0,14,58,3,3,33,11,0,0,0,0,0,58,0,14,33,0,12.1
160,407,Bryce Treggs,PHI,WR,22,9,1,0,0,0,0,2,7,12,3,80,26.67,0,0,0,0,0,7,0,2,80,0,11.7
120,408,Terrell Watson,PHI,RB,23,1,0,0,0,0,0,9,28,1,1,5,5,0,0,0,0,0,28,1,9,5,0,10.3
121,409,Derek Watt,SDG,RB,24,16,2,0,0,0,0,2,4,4,4,83,20.75,0,0,0,0,0,4,0,2,83,0,12.7
122,410,Andre Williams,SDG,RB,24,1,0,0,0,0,0,18,87,2,0,0,0,0,0,0,0,0,87,0,18,0,0,8.7
55,411,Trevone Boykin,SEA,QB,23,5,0,13,18,145,1,8,1,0,0,0,0,1,0,145,1,18,1,0,8,0,0,7.9
56,412,Connor Cook,OAK,QB,23,1,0,14,21,150,1,0,0,0,0,0,0,2,1,150,1,21,0,0,0,0,0,6
161,413,Ryan Grant,WAS,WR,26,16,1,0,0,0,0,0,0,19,9,76,8.44,0,0,0,0,0,0,0,0,76,0,16.6
76,414,Connor Hamlett,CLE,TE,24,3,2,0,0,0,0,0,0,1,1,17,17,0,0,0,0,0,0,0,0,17,1,8.7
162,415,Rashard Higgins,CLE,WR,22,16,0,0,0,0,0,0,0,12,6,77,12.83,0,0,0,0,0,0,0,0,77,0,13.7
163,416,Cody Latimer,DEN,WR,24,12,1,0,0,0,0,0,0,15,8,76,9.5,0,0,0,0,0,0,0,0,76,0,15.6
77,417,Matt Lengel,NWE,TE,26,6,0,0,0,0,0,0,0,3,2,22,11,0,0,0,0,0,0,0,0,22,1,10.2
57,418,Geno Smith,NYJ,QB,26,2,1,8,14,126,1,2,9,0,0,0,0,1,0,126,1,14,9,0,2,0,0,7.94
164,419,Wendall Williams,HOU,WR,26,3,0,0,0,0,0,0,0,7,4,75,18.75,0,0,0,0,0,0,0,0,75,0,11.5
123,420,Malcolm Brown,LAR,RB,23,16,0,0,0,0,0,18,39,3,3,46,15.33,1,1,0,0,0,39,0,18,46,0,9.5
165,421,Aaron Burbridge,SFO,WR,23,16,3,0,0,0,0,0,0,16,7,88,12.57,1,1,0,0,0,0,0,0,88,0,13.8
166,422,Michael Campanaro,BAL,WR,25,3,0,0,0,0,0,3,72,1,0,0,0,0,0,0,0,0,72,0,3,0,0,7.2
167,423,Josh Doctson,WAS,WR,24,2,0,0,0,0,0,0,0,6,2,66,33,0,0,0,0,0,0,0,0,66,0,8.6
168,424,Alex Erickson,CIN,WR,24,16,0,0,0,0,0,0,0,8,6,71,11.83,3,0,0,0,0,0,0,0,71,0,13.1
124,425,Jerome Felton,BUF,RB,30,15,4,0,0,0,0,8,13,9,6,57,9.5,0,0,0,0,0,13,0,8,57,0,13
169,426,Maurice Harris,WAS,WR,24,10,0,0,0,0,0,0,0,12,8,66,8.25,1,0,0,0,0,0,0,0,66,0,14.6
58,427,EJ Manuel,BUF,QB,26,6,1,11,26,131,0,8,22,0,0,0,0,2,1,131,0,26,22,0,8,0,0,5.44
125,428,Byron Marshall,PHI,RB,22,3,0,0,0,0,0,19,64,5,3,10,3.33,0,0,0,0,0,64,0,19,10,0,10.4
170,429,Chris Moore,BAL,WR,23,15,0,0,0,0,0,3,19,16,7,46,6.57,1,0,0,0,0,19,0,3,46,0,13.5
171,430,Keith Mumphery,HOU,WR,24,11,3,0,0,0,0,0,0,12,10,69,6.9,0,0,0,0,0,0,0,0,69,0,16.9
78,431,Geoff Swaim,DAL,TE,23,9,6,0,0,0,0,0,0,8,6,69,11.5,0,0,0,0,0,0,0,0,69,0,12.9
172,432,Keenan Allen,SDG,WR,24,1,1,0,0,0,0,0,0,7,6,63,10.5,0,0,0,0,0,0,0,0,63,0,12.3
79,433,Jace Amaro,TEN,TE,24,3,0,0,0,0,0,0,0,4,3,59,19.67,0,0,0,0,0,0,0,0,59,0,8.9
80,434,Brandon Bostick,NYJ,TE,27,16,7,0,0,0,0,0,0,11,8,63,7.88,0,0,0,0,0,0,0,0,63,0,14.3
173,435,Trevor Davis,GNB,WR,23,11,0,0,0,0,0,0,0,7,3,24,8,2,1,0,0,0,0,0,0,24,1,9.4
174,436,Johnny Holton,OAK,WR,25,15,0,0,0,0,0,6,43,3,2,34,17,1,1,0,0,0,43,0,6,34,0,7.7
126,437,Adrian Peterson,MIN,RB,31,3,3,0,0,0,0,37,72,6,3,8,2.67,1,1,0,0,0,72,0,37,8,0,9
81,438,Phillip Supernaw,TEN,TE,26,15,2,0,0,0,0,0,0,5,4,62,15.5,0,0,0,0,0,0,0,0,62,0,10.2
175,439,De'Anthony Thomas,KAN,WR,23,12,0,0,0,0,0,4,29,9,7,35,5,0,0,0,0,0,29,0,4,35,0,13.4
82,440,D.J. Tialavea,ATL,TE,25,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7.1
127,441,Jordan Todman,IND,RB,26,16,0,0,0,0,0,9,59,1,0,0,0,0,0,0,0,0,59,0,9,0,0,5.9
176,442,Nick Williams,ATL,WR,26,2,0,0,0,0,0,0,0,7,5,59,11.8,0,0,0,0,0,0,0,0,59,0,10.9
128,443,Javorius Allen,BAL,RB,25,8,0,0,0,0,0,9,34,4,3,15,5,0,0,0,0,0,34,0,9,15,0,7.9
129,444,Knile Davis,2TM,RB,25,11,0,0,0,0,0,18,28,7,5,25,5,0,0,0,0,0,28,0,18,25,0,10.3
177,445,Dwayne Harris,NYG,WR,29,16,1,0,0,0,0,0,0,1,1,13,13,3,1,0,0,0,0,0,0,13,1,6.3
178,446,Tavarres King,NYG,WR,26,7,0,0,0,0,0,0,0,4,2,50,25,0,0,0,0,0,0,0,0,50,0,7
83,447,Ifeanyi Momah,ARI,TE,27,5,1,0,0,0,0,0,0,4,2,50,25,0,0,0,0,0,0,0,0,50,0,7
130,448,Troymaine Pope,2TM,RB,23,4,0,0,0,0,0,12,44,2,1,5,5,0,0,0,0,0,44,0,12,5,0,5.9
59,449,Tony Romo,DAL,QB,36,1,0,3,4,29,0,0,0,0,0,0,0,0,0,29,1,4,0,0,0,0,0,5.16
131,450,Brandon Wilds,NYJ,RB,23,4,0,0,0,0,0,10,27,2,2,20,10,0,0,0,0,0,27,0,10,20,0,6.7
84,451,Nick Boyle,BAL,TE,23,6,0,0,0,0,0,0,0,6,6,44,7.33,0,0,0,0,0,0,0,0,44,0,10.4
85,452,Ben Braunecker,CHI,TE,22,13,2,0,0,0,0,0,0,6,4,41,10.25,0,0,0,0,0,0,0,0,41,0,8.1
179,453,Quan Bray,IND,WR,23,6,0,0,0,0,0,1,7,4,3,36,12,0,0,0,0,0,7,0,1,36,0,7.3
132,454,Mike James,TAM,RB,25,4,0,0,0,0,0,4,19,4,4,22,5.5,0,0,0,0,0,19,0,4,22,0,8.1
133,455,Taiwan Jones,OAK,RB,28,13,0,0,0,0,0,1,-8,4,4,43,10.75,0,0,0,0,0,-8,0,1,43,0,7.5
134,456,Daniel Lasco,NOR,RB,24,7,0,0,0,0,0,11,32,4,2,11,5.5,0,0,0,0,0,32,0,11,11,0,6.3
180,457,Bradley Marquez,LAR,WR,24,14,0,0,0,0,0,1,2,7,3,37,12.33,0,0,0,0,0,2,0,1,37,0,6.9
181,458,Dexter McCluster,SDG,WR,27,6,0,0,0,0,0,3,2,11,7,36,5.14,0,0,0,0,0,2,0,3,36,0,10.8
86,459,Justin Perillo,GNB,TE,25,9,1,0,0,0,0,0,0,5,4,35,8.75,0,0,0,0,0,0,0,0,35,0,7.5
87,460,Brandon Williams,SEA,TE,29,16,1,0,0,0,0,0,0,3,2,36,18,0,0,0,0,0,0,0,0,36,0,5.6
88,461,Derek Carrier,WAS,TE,26,8,0,0,0,0,0,0,0,2,2,10,5,0,0,0,0,0,0,0,0,10,0,3
135,462,D.J. Foster,NWE,RB,23,3,0,0,0,0,0,7,24,2,1,2,2,0,0,0,0,0,24,0,7,2,0,3.6
136,463,Don Jackson,GNB,RB,23,3,1,0,0,0,0,10,32,1,0,0,0,0,0,0,0,0,32,0,10,0,0,3.2
137,464,Malcolm Johnson,CLE,RB,24,7,1,0,0,0,0,1,2,7,5,44,8.8,1,1,0,0,0,2,0,1,44,0,7.6
89,465,Sean McGrath,SDG,TE,29,16,5,0,0,0,0,0,0,2,2,25,12.5,0,0,0,0,0,0,0,0,25,0,4.5
90,466,Niles Paul,WAS,TE,27,8,1,0,0,0,0,0,0,2,2,27,13.5,0,0,0,0,0,0,0,0,27,0,4.7
138,467,Isaiah Pead,MIA,RB,27,3,0,0,0,0,0,8,22,1,1,6,6,0,0,0,0,0,22,0,8,6,0,3.8
139,468,Keith Smith,DAL,RB,24,16,1,0,0,0,0,2,5,4,3,20,6.67,0,0,0,0,0,5,0,2,20,0,5.5
91,469,Lee Smith,OAK,TE,29,4,4,0,0,0,0,0,0,6,6,29,4.83,0,0,0,0,0,0,0,0,29,0,8.9
92,470,Nick Vannett,SEA,TE,23,9,2,0,0,0,0,0,0,4,3,32,10.67,0,0,0,0,0,0,0,0,32,0,6.2
140,471,Danny Vitale,CLE,RB,23,9,3,0,0,0,0,0,0,5,4,27,6.75,0,0,0,0,0,0,0,0,27,0,6.7
141,472,Antonio Andrews,TEN,RB,24,16,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,15,0,2,0,0,1.5
182,473,Brenton Bersin,CAR,WR,26,10,0,0,0,0,0,0,0,6,2,17,8.5,0,0,0,0,0,0,0,0,17,0,3.7
142,474,Brandon Bolden,NWE,RB,26,14,0,0,0,0,0,1,4,4,2,15,7.5,0,0,0,0,0,4,0,1,15,0,3.9
183,475,Damiere Byrd,CAR,WR,23,1,0,0,0,0,0,0,0,1,1,16,16,0,0,0,0,0,0,0,0,16,0,2.6
143,476,James Develin,NWE,RB,28,16,4,0,0,0,0,0,0,6,3,18,6,0,0,0,0,0,0,0,0,18,0,4.8
144,477,Jalston Fowler,TEN,RB,26,16,7,0,0,0,0,1,3,2,1,14,14,0,0,0,0,0,3,0,1,14,0,2.7
93,478,Clay Harbor,2TM,TE,29,15,2,0,0,0,0,0,0,3,3,19,6.33,0,0,0,0,0,0,0,0,19,0,4.9
184,479,Percy Harvin,BUF,WR,28,2,1,0,0,0,0,1,11,4,2,6,3,0,0,0,0,0,11,0,1,6,0,3.7
60,480,Cardale Jones,BUF,QB,24,1,0,6,11,96,1,1,-1,0,0,0,0,0,0,96,0,11,-1,0,1,0,0,1.74
145,481,Zach Line,MIN,RB,26,15,4,0,0,0,0,7,15,3,0,0,0,0,0,0,0,0,15,0,7,0,0,1.5
185,482,Marc Mariani,TEN,WR,29,16,0,0,0,0,0,1,15,0,0,0,0,1,0,0,0,0,15,0,1,0,0,1.5
61,483,Matt McGloin,OAK,QB,27,3,1,8,15,50,0,3,-3,0,0,0,0,0,0,50,0,15,-3,0,3,0,0,1.7
146,484,J.D. McKissic,SEA,RB,23,1,0,0,0,0,0,1,2,2,2,16,8,0,0,0,0,0,2,0,1,16,0,3.8
94,485,Logan Paulsen,CHI,TE,29,16,12,0,0,0,0,0,0,10,3,15,5,0,0,0,0,0,0,0,0,15,0,4.5
147,486,Cedric Peerman,CIN,RB,30,6,0,0,0,0,0,6,15,1,0,0,0,0,0,0,0,0,15,0,6,0,0,1.5
148,487,Jay Prosch,HOU,RB,24,15,1,0,0,0,0,4,9,1,1,6,6,0,0,0,0,0,9,0,4,6,0,2.5
186,488,DeAndre Smelter,SFO,WR,25,2,0,0,0,0,0,0,0,1,1,23,23,0,0,0,0,0,0,0,0,23,0,3.3
187,489,Devin Smith,NYJ,WR,24,4,0,0,0,0,0,0,0,3,1,20,20,0,0,0,0,0,0,0,0,20,0,3
95,490,Luke Stocker,TAM,TE,28,12,10,0,0,0,0,0,0,8,5,23,4.6,0,0,0,0,0,0,0,0,23,0,7.3
188,491,Devin Street,IND,WR,25,5,0,0,0,0,0,0,0,6,1,20,20,0,0,0,0,0,0,0,0,20,0,3
189,492,Mike Thomas,LAR,WR,22,15,0,0,0,0,0,0,0,9,3,37,12.33,1,1,0,0,0,0,0,0,37,0,4.7
96,493,Ross Travis,KAN,TE,23,6,3,0,0,0,0,0,0,6,3,15,5,0,0,0,0,0,0,0,0,15,0,4.5
190,494,Laquon Treadwell,MIN,WR,21,9,1,0,0,0,0,0,0,3,1,15,15,0,0,0,0,0,0,0,0,15,0,2.5
191,495,Griff Whalen,SDG,WR,26,8,0,0,0,0,0,0,0,4,2,22,11,0,0,0,0,0,0,0,0,22,0,4.2
97,496,Cole Wick,DET,TE,23,6,0,0,0,0,0,0,0,3,2,18,9,0,0,0,0,0,0,0,0,18,0,3.8
192,497,Shane Wynn,JAX,WR,24,5,0,0,0,0,0,2,5,3,1,19,19,0,0,0,0,0,5,0,2,19,0,3.4
193,498,Jared Abbrederis,GNB,WR,26,5,0,0,0,0,0,0,0,2,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
149,499,Joe Banyard,JAX,RB,28,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0.7
194,500,Jeremy Butler,SDG,WR,25,4,0,0,0,0,0,0,0,2,2,11,5.5,0,0,0,0,0,0,0,0,11,0,3.1
98,501,Gerald Christian,BUF,TE,25,3,0,0,0,0,0,0,0,2,1,14,14,0,0,0,0,0,0,0,0,14,0,2.4
62,502,Chase Daniel,PHI,QB,30,1,0,1,1,16,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0.64
99,503,Alex Ellis,JAX,TE,23,6,3,0,0,0,0,0,0,4,3,11,3.67,0,0,0,0,0,0,0,0,11,0,4.1
63,504,David Fales,CHI,QB,26,1,0,2,5,22,0,1,0,0,0,0,0,1,0,22,0,5,0,0,1,0,0,0.88
150,505,George Farmer,SEA,RB,23,2,0,0,0,0,0,1,1,3,1,4,4,0,0,0,0,0,1,0,1,4,0,1.5
195,506,Rashad Greene,JAX,WR,24,8,0,0,0,0,0,0,0,8,5,32,6.4,4,1,0,0,0,0,0,0,32,0,6.2
100,507,Je'Ron Hamm,SFO,TE,24,5,0,0,0,0,0,0,0,4,2,13,6.5,0,0,0,0,0,0,0,0,13,0,3.3
151,508,Ryan Hewitt,CIN,RB,25,16,11,0,0,0,0,0,0,3,2,13,6.5,0,0,0,0,0,0,0,0,13,0,3.3
152,509,Bronson Hill,JAX,RB,23,3,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,11,0,2,0,0,1.1
101,510,Henry Krieger-Coble,DEN,TE,24,2,0,0,0,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,13,0,2.3
153,511,Paul Lasike,CHI,RB,26,10,3,0,0,0,0,3,8,1,1,3,3,0,0,0,0,0,8,0,3,3,0,2.1
154,512,Terrence Magee,SEA,RB,23,2,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,12,0,3,0,0,1.2
102,513,Chris Manhertz,2TM,TE,24,7,2,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,10,0,2
196,514,Paul McRoberts,LAR,WR,24,2,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,6,0,1.6
155,515,Raheem Mostert,2TM,RB,24,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0.6
103,516,Matthew Mulligan,DET,TE,31,8,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
156,517,Roosevelt Nix,PIT,RB,24,10,3,0,0,0,0,0,0,2,2,5,2.5,0,0,0,0,0,0,0,0,5,0,2.5
104,518,MyCole Pruitt,2TM,TE,24,4,0,0,0,0,0,0,0,2,2,13,6.5,0,0,0,0,0,0,0,0,13,0,3.3
157,519,Daryl Richardson,PIT,RB,26,3,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0.7
158,520,Stevan Ridley,ATL,RB,27,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0.7
197,521,Rashad Ross,WAS,WR,26,5,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,8,0,1.8
159,522,Anthony Sherman,KAN,RB,28,16,3,0,0,0,0,0,0,6,4,11,2.75,0,0,0,0,0,0,0,0,11,0,5.1
160,523,Lorenzo Taliaferro,BAL,RB,25,3,0,0,0,0,0,1,0,3,3,10,3.33,0,0,0,0,0,0,0,1,10,0,4
161,524,Stepfan Taylor,ARI,RB,25,15,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,12,0,4,0,0,1.2
198,525,Tony Washington,JAX,WR,24,2,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,9,0,1.9
1,526,Mario Alford,CLE,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,527,Joique Bell,2TM,RB,30,7,0,0,0,0,0,3,6,1,1,-2,-2,0,0,0,0,0,6,0,3,-2,0,1.4
2,528,Braedon Bowman,NYJ,0,22,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,529,Brandon Burks,NYJ,RB,23,1,0,0,0,0,0,2,-4,0,0,0,0,0,0,0,0,0,-4,0,2,0,0,-0.4
3,530,Isaiah Burse,SDG,0,25,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,531,Michael Burton,DET,0,24,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,532,Orson Charles,DET,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,533,Kellen Clemens,SDG,QB,33,12,0,0,1,0,0,2,-1,0,0,0,0,0,0,0,0,1,-1,0,2,0,0,-0.1
6,534,Asante Cleveland,SDG,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,535,Chase Coffman,IND,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,536,Geremy Davis,SDG,0,24,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,537,Kellen Davis,NYJ,0,31,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,538,Jim Dray,2TM,0,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,539,Donteea Dye,TAM,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,540,Glenn Gronkowski,BUF,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,541,Russell Hansbrough,TAM,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,542,Cory Harkey,LAR,0,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,543,Clark Harris,CIN,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,544,Temarrick Hemingway,LAR,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,545,Chad Henne,JAX,QB,31,1,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,-0.2
17,546,Julian Howsare,NYJ,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,547,Joe Kerridge,GNB,RB,24,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,548,Jake Lampman,NOR,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,549,Khari Lee,DET,0,24,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,550,Dezmin Lewis,BUF,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,551,Tony Lippett,MIA,0,24,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,552,Vince Mayle,DAL,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,553,Tre McBride,TEN,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,554,A.J. McCarron,CIN,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,555,David Morgan,MIN,TE,23,12,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
165,556,Marcus Murphy,NOR,RB,25,3,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,3,0,1.3
106,557,Troy Niklas,ARI,TE,24,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,558,James O'Shaughnessy,KAN,TE,24,16,3,0,0,0,0,0,0,3,2,-1,-0.5,0,0,0,0,0,0,0,0,-1,0,1.9
25,559,Ryan O'Malley,OAK,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,560,Jordan Payton,CLE,WR,23,4,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,3,0,1.3
166,561,Chase Reynolds,LAR,RB,29,16,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
26,562,Demarcus Robinson,KAN,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,563,Khiry Robinson,NYJ,RB,27,1,0,0,0,0,0,8,22,0,0,0,0,1,1,0,0,0,22,0,8,0,0,0.2
66,564,Mark Sanchez,DAL,QB,30,2,0,10,18,93,2,4,-2,0,0,0,0,0,0,93,0,18,-2,0,4,0,0,-0.48
67,565,Matt Schaub,ATL,QB,35,4,0,1,3,16,0,2,-2,0,0,0,0,0,0,16,0,3,-2,0,2,0,0,0.44
168,566,Rod Smith,DAL,RB,24,7,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,4,0,1.4
27,567,Nate Solder,NWE,0,28,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,568,Randall Telfer,CLE,TE,24,14,5,0,0,0,0,0,0,7,2,4,2,0,0,0,0,0,0,0,0,4,0,2.4
169,569,Will Tukuafu,SEA,RB,32,7,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0.2
28,570,Hakeem Valles,ARI,0,24,11,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,571,Joe Webb,CAR,QB,30,14,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,3,0,1.3
29,572,Eric Weems,ATL,0,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,573,Kasen Williams,SEA,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,574,Maxx Williams,BAL,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,575,T.J. Yates,MIA,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,576,Bralon Addison,CHI,RB,23,2,0,0,0,0,0,1,4,1,1,11,11,1,1,0,0,0,4,0,1,11,0,0.5
69,577,Sean Mannion,LAR,QB,24,1,0,3,6,19,1,1,-1,0,0,0,0,1,0,19,0,6,-1,0,1,0,0,-1.34
171,578,Tyler Ervin,HOU,RB,23,12,0,0,0,0,0,1,3,5,3,18,6,3,2,0,0,0,3,0,1,18,0,1.1
200,579,Jakeem Grant,MIA,WR,24,16,0,0,0,0,0,1,1,1,0,0,0,4,1,0,0,0,1,0,1,0,0,-1.9
70,580,Brett Hundley,GNB,QB,23,4,0,2,10,17,1,3,-2,0,0,0,0,1,0,17,0,10,-2,0,3,0,0,-1.52
71,581,Ryan Mallett,BAL,QB,28,4,0,3,6,26,1,5,-6,0,0,0,0,0,0,26,0,6,-6,0,5,0,0,-1.56
33,582,Keshawn Martin,SFO,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2
201,583,Matthew Slater,NWE,WR,31,13,0,0,0,0,0,1,5,1,0,0,0,2,1,0,0,0,5,0,1,0,0,-1.5
